      1000
0.493089E+00  0.243758E+00
0.314236E+00  0.842283E-01
0.646859E+00  0.823311E-01
0.134512E+00  0.795463E-01
0.107740E+00  0.100257E+00
0.227269E+00  0.145846E+00
0.264085E+00  0.163415E+00
0.245071E+00  0.102914E+00
0.189431E+00  0.127661E+00
0.390936E+00  0.152685E+00
0.108105E+00  0.446621E-01
0.161806E+00  0.139923E+00
0.490666E+00  0.494264E-01
0.170210E+00  0.145822E+00
0.197322E+00  0.967192E-01
0.141941E+00  0.823347E-01
0.165376E+00  0.161493E+00
0.309015E+00  0.163257E+00
0.261095E+00  0.792242E-01
0.423043E+00  0.729214E-01
0.154871E+00  0.680754E-01
0.707551E-01  0.671468E-01
0.373346E+00  0.335175E+00
0.320129E+00  0.142479E-01
0.160340E+00  0.115853E+00
0.216471E+00  0.150584E+00
0.316181E+00  0.850610E-01
0.335396E+00  0.124412E+00
0.246054E+00  0.143265E+00
0.164890E+00  0.734480E-01
0.127486E+00  0.120335E+00
0.140526E+00  0.931729E-01
0.163385E+00  0.148750E+00
0.225233E+00  0.150948E+00
0.248265E+00  0.681953E-01
0.102400E+00  0.732738E-01
0.237602E+00  0.996855E-01
0.238520E+00  0.910579E-01
0.234909E+00  0.195719E+00
0.162866E+00  0.102380E+00
0.231083E+00  0.194386E+00
0.907704E-01  0.901211E-01
0.227199E+00  0.101200E+00
0.596994E+00  0.936774E-01
0.227962E+00  0.846204E-01
0.240752E+00  0.181781E+00
0.886963E-01  0.659973E-01
0.254577E+00  0.637115E-01
0.238520E+00  0.194815E+00
0.377705E+00  0.125954E+00
0.420159E+00  0.149386E+00
0.155423E+00  0.134033E+00
0.378260E+00  0.277882E+00
0.204151E+00  0.879920E-01
0.120861E+00  0.608203E-01
0.124583E+00  0.430872E-01
0.781856E-01  0.752935E-01
0.134098E+00  0.883386E-01
0.179990E+00  0.121676E+00
0.168725E+00  0.111480E+00
0.360051E+00  0.736379E-01
0.377317E+00  0.434800E-01
0.144595E+00  0.976348E-01
0.836228E-01  0.748313E-01
0.785103E-01  0.328694E-01
0.394581E+00  0.806165E-01
0.131196E+00  0.983491E-01
0.248606E+00  0.536775E-01
0.389194E+00  0.237132E+00
0.849057E-01  0.713064E-01
0.166533E+00  0.921281E-01
0.298576E+00  0.150354E+00
0.173892E+00  0.167512E+00
0.595629E-01  0.496629E-01
0.120288E+00  0.107378E+00
0.476871E+00  0.361626E-01
0.229015E+00  0.107223E+00
0.449231E+00  0.951649E-01
0.155196E+00  0.105937E+00
0.285814E+00  0.176110E+00
0.434970E+00  0.165882E+00
0.203162E+00  0.170673E+00
0.125832E+00  0.887545E-01
0.216355E+00  0.186386E+00
0.133351E+00  0.892776E-01
0.242714E+00  0.152742E+00
0.271841E+00  0.192827E+00
0.133037E-01  0.228390E-02
0.481262E+00  0.170806E+00
0.331362E+00  0.320039E+00
0.439623E-01  0.396951E-01
0.261001E+00  0.227214E+00
0.833955E-01  0.551723E-01
0.251382E+00  0.224259E+00
0.120528E+00  0.811347E-01
0.106453E+00  0.893151E-01
0.242763E+00  0.139637E+00
0.164963E+00  0.952378E-01
0.176610E+00  0.445030E-01
0.324221E+00  0.191850E+00
0.173220E+00  0.172604E+00
0.196932E+00  0.147503E+00
0.196585E+00  0.944437E-01
0.568979E-01  0.444480E-01
0.219223E+00  0.185780E+00
0.290252E+00  0.925015E-01
0.309633E+00  0.142908E+00
0.514273E+00  0.104833E+00
0.337915E+00  0.206510E+00
0.166025E+00  0.764607E-01
0.160627E+00  0.104467E+00
0.210321E+00  0.136497E+00
0.323998E+00  0.237168E+00
0.170103E+00  0.209176E-01
0.207730E+00  0.180031E+00
0.909074E-01  0.663892E-01
0.167010E+00  0.152253E+00
0.401782E+00  0.535234E-01
0.241419E+00  0.141126E+00
0.155597E+00  0.129540E+00
0.131101E+00  0.805554E-01
0.186533E+00  0.121430E+00
0.177450E+00  0.836525E-01
0.351298E+00  0.280346E+00
0.936997E-01  0.919273E-01
0.128867E+00  0.480583E-01
